Date mutation,Valeur fonciere,No voie,Type de voie,Voie,Code ID commune,Code postal,Commune,Code departement,Code commune,1er lot,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
2020-01-07 00:00:00,111500,65.0,BD,DES ACACIAS,2629,83100.0,TOULON,83,137,13,"65,4",Appartement,69,3
2020-01-21 00:00:00,125950,741.0,RUE,HENRI STE CLAIRE DEVILLE,2629,83100.0,TOULON,83,137,36,"51,06",Appartement,51,2
2020-01-29 00:00:00,407000,195.0,IMP,TURRI,2629,83100.0,TOULON,83,137,2,"91,43",Appartement,92,4
2020-01-24 00:00:00,147800,9001.0,,ENGOUVINS LENTISQUES,2627,83160.0,LA VALETTE DU VAR,83,144,465,"72,33",Appartement,73,4
2020-01-16 00:00:00,322950,325.0,CHE,FERNAND BONIFAY,2623,83500.0,LA SEYNE SUR MER,83,126,8,"83,66",Appartement,80,4
2020-01-27 00:00:00,248650,9010.0,,LES JARDINS DE PIN ROLLAND,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,58,"60,7",Appartement,39,2
2020-01-28 00:00:00,264730,70.0,ALL,DES RESIDENCES DU PORT,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,58,"49,85",Appartement,49,2
2020-01-07 00:00:00,468000,216.0,RUE,LANGERON,2625,83000.0,TOULON,83,137,1,"97,04",Appartement,50,2
2020-02-03 00:00:00,168833,9001.0,,PORT SOLEIL,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,849,50,Appartement,54,3
2020-01-27 00:00:00,225000,330.0,RUE,ALBERT PIAULT,2622,83130.0,LA GARDE,83,62,197,"91,77",Appartement,91,4
2020-01-13 00:00:00,127200,9005.0,RUE,DU SOUS MARIN L EURYDICE,2624,83200.0,TOULON,83,137,3,"100,13",Appartement,115,5
2020-01-23 00:00:00,134400,10.0,RUE,LAMARTINE,2625,83000.0,TOULON,83,137,20,"20,35",Appartement,20,1
2020-02-03 00:00:00,123000,27.0,CHE,DES POIVRIERS,2623,83500.0,LA SEYNE SUR MER,83,126,42,"41,2",Appartement,40,2
2020-01-30 00:00:00,104000,17.0,AV,DE LA JETEE,2623,83500.0,LA SEYNE SUR MER,83,126,10,"29,82",Appartement,30,1
2020-01-28 00:00:00,120000,61.0,RUE,MARECHAL FOCH,2631,83200.0,LE REVEST LES EAUX,83,103,5,"43,88",Appartement,41,2
2020-01-31 00:00:00,230800,11.0,RUE,LOT LES QUATRE MOULINS,2623,83500.0,LA SEYNE SUR MER,83,126,11,"54,83",Maison,54,3
2020-02-04 00:00:00,76800,84.0,CRS,LAFAYETTE,2625,83000.0,TOULON,83,137,18,"40,61",Appartement,44,1
2020-01-09 00:00:00,116000,4.0,RES,PIN ROLLAND PLAGE,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,13,"30,66",Appartement,31,1
2020-02-04 00:00:00,114050,9.0,RUE,JEANNE D ARC,2624,83200.0,TOULON,83,137,13,"48,7",Appartement,45,2
2020-01-29 00:00:00,54000,60.0,AV,MARCEL CASTIE,2625,83000.0,TOULON,83,137,47,"23,1",Appartement,24,1
2020-01-13 00:00:00,242900,555.0,AV,DES COLLINES DE TAMARIS,2623,83500.0,LA SEYNE SUR MER,83,126,5092,"59,2",Maison,60,3
2020-01-27 00:00:00,126500,32.0,AV,DU LAC,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,323,28,Appartement,27,2
2020-01-23 00:00:00,170500,9001.0,RES,LES RESTANQUES DU THOUAR,2622,83130.0,LA GARDE,83,62,544,"75,46",Appartement,72,4
2020-01-30 00:00:00,165000,9001.0,RES,LA COUPIANE,2627,83160.0,LA VALETTE DU VAR,83,144,736,"88,45",Appartement,82,4
2020-02-03 00:00:00,177500,220.0,AV,DES PALMIERS,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,74,"42,85",Appartement,43,2
2020-01-31 00:00:00,310000,160.0,ALL,DU VIEUX MOULIN,2627,83160.0,LA VALETTE DU VAR,83,144,36,"70,52",Appartement,73,3
2020-02-05 00:00:00,67500,9001.0,RUE,LIEUTENANT THIERRY,2629,83100.0,TOULON,83,137,109,"65,86",Appartement,68,4
2020-01-31 00:00:00,152000,88.0,CHE,DE LOMBARD,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,131,"63,93",Appartement,64,3
2020-01-30 00:00:00,248000,311.0,AV,DES COLLINES DE TAMARIS,2623,83500.0,LA SEYNE SUR MER,83,126,501,"79,02",Appartement,79,3
2020-01-23 00:00:00,42000,5.0,RUE,DU BON PASTEUR,2625,83000.0,TOULON,83,137,8,"14,09",Appartement,14,1
2020-02-03 00:00:00,107650,25.0,AV,VINCENT PICAREAU,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,58,"35,65",Appartement,37,2
2020-02-05 00:00:00,154350,100.0,ALL,DE LA PINEDE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,195,"32,83",Appartement,32,2
2020-01-28 00:00:00,79000,122.0,AV,JOSEPH RAYNAUD,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,17,"24,5",Appartement,25,1
2020-02-04 00:00:00,190000,9001.0,RES,LES DELPHES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,100,"61,89",Appartement,77,3
2020-01-21 00:00:00,138160,293.0,AV,DU DOCTEUR SCHWEITZER,2627,83160.0,LA VALETTE DU VAR,83,144,53,"54,86",Appartement,58,3
2020-02-12 00:00:00,215250,615.0,COR,DE SOLVIOU,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,221,"74,5",Appartement,74,4
2020-01-20 00:00:00,67000,9008.0,RUE,ROSSINI,2625,83000.0,TOULON,83,137,94,"52,43",Appartement,53,2
2020-01-20 00:00:00,53000,26.0,RUE,DES BOUCHERIES,2625,83000.0,TOULON,83,137,13,"17,53",Appartement,24,1
2020-01-20 00:00:00,47000,2.0,RUE,GARIBALDI,2625,83000.0,TOULON,83,137,8,"36,7",Appartement,25,1
2020-01-28 00:00:00,172500,70.0,RUE,MARC DELAGE,2622,83130.0,LA GARDE,83,62,198,"68,09",Appartement,65,4
2020-01-30 00:00:00,92000,9001.0,RES,SAINT JAMES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,39,"32,95",Appartement,33,2
2020-01-20 00:00:00,219000,40.0,RUE,DENANS,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,16,"67,51",Appartement,70,3
2020-01-17 00:00:00,246410,235.0,AV,ALEX PEIRE,2623,83500.0,LA SEYNE SUR MER,83,126,3,"82,43",Appartement,82,4
2020-01-28 00:00:00,43000,661.0,BD,MARECHAL JOFFRE,2629,83100.0,TOULON,83,137,18,"25,55",Appartement,25,1
2020-01-23 00:00:00,324700,9060.0,AV,BUCARIN,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,3,"90,61",Maison,71,3
2020-02-13 00:00:00,73500,17.0,RUE,DENFERT ROCHEREAU,2623,83500.0,LA SEYNE SUR MER,83,126,8,"36,5",Appartement,39,2
2020-01-22 00:00:00,137000,1219.0,AV,PRESIDENT JOHN KENNEDY,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,31,32,Appartement,32,1
2020-02-17 00:00:00,225000,53.0,MTE,DES GALETS,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,15,"49,58",Appartement,50,2
2020-02-04 00:00:00,190000,185.0,BD,MICHEL ZUNINO,2622,83130.0,LA GARDE,83,62,58,"58,71",Appartement,59,3
2020-01-20 00:00:00,415300,235.0,CHE,DE RABASSON,2622,83130.0,LA GARDE,83,62,21,"133,37",Maison,130,5
2020-02-04 00:00:00,141000,11.0,CHE,DE REPENTANCE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,172,"25,03",Appartement,25,1
2020-02-11 00:00:00,218100,610.0,BD,DE CABRY,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,115,"47,24",Appartement,50,2
2020-02-11 00:00:00,71735,9001.0,HAM,DE TAMARIS,2623,83500.0,LA SEYNE SUR MER,83,126,5257,19,Appartement,19,1
2020-01-28 00:00:00,147300,289.0,CC,119 DIT DU VIEUX REYNIER,2623,83500.0,LA SEYNE SUR MER,83,126,83,"64,54",Appartement,64,3
2020-01-29 00:00:00,393000,144.0,,DOMERGUE,2623,83500.0,LA SEYNE SUR MER,83,126,2,"122,07",Maison,110,5
2020-02-13 00:00:00,40397,8.0,RUE,GARIBALDI,2625,83000.0,TOULON,83,137,7,"20,3",Appartement,23,1
2020-02-05 00:00:00,197700,5001.0,CHE,DU BUCHET,2627,83160.0,LA VALETTE DU VAR,83,144,20,"56,81",Appartement,56,3
2020-02-19 00:00:00,118000,9001.0,RES,DU PIN ROLLAND,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,251,"31,75",Appartement,32,2
2020-02-11 00:00:00,71000,12.0,RUE,FELIX BANETTE,2624,83200.0,TOULON,83,137,19,"31,75",Appartement,30,2
2020-01-30 00:00:00,57000,289.0,QUAI,EMILE GRENIER,2624,83200.0,TOULON,83,137,11,"9,83",Appartement,12,1
2020-02-19 00:00:00,179000,220.0,AV,NOEL VERLAQUE,2623,83500.0,LA SEYNE SUR MER,83,126,30,61,Appartement,62,4
2020-02-03 00:00:00,144500,95.0,RUE,JULES ALEXANDRE RENAUX,2625,83000.0,TOULON,83,137,4,"44,9",Appartement,40,2
2020-02-11 00:00:00,173000,9001.0,,ENGOUVINS ARBOUSIERS,2627,83160.0,LA VALETTE DU VAR,83,144,912,"69,28",Appartement,67,3
2020-01-29 00:00:00,85000,77.0,AV,DU CHAR VERDUN,2627,83160.0,LA VALETTE DU VAR,83,144,2,"53,7",Appartement,50,3
2020-02-18 00:00:00,88000,14.0,AV,DE LA MER,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,329,"23,26",Appartement,24,1
2020-02-04 00:00:00,59875,707.0,AV,CHARLES DE GAULLE,2623,83500.0,LA SEYNE SUR MER,83,126,29,"11,33",Appartement,10,1
2020-02-14 00:00:00,74045,255.0,CHE,DE MAR VIVO A LA VERNE,2623,83500.0,LA SEYNE SUR MER,83,126,13,"67,51",Appartement,68,3
2020-02-17 00:00:00,270000,9001.0,RES,DU PIN ROLLAND,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,10,"68,17",Appartement,67,4
2020-02-20 00:00:00,210000,330.0,RUE,ALBERT PIAULT,2622,83130.0,LA GARDE,83,62,174,"91,04",Appartement,91,4
2020-02-05 00:00:00,156500,9001.0,,IMM LE SEZIO,2622,83130.0,LA GARDE,83,62,18,"72,01",Appartement,67,4
2020-02-06 00:00:00,69000,8.0,AV,GARIBALDI,2623,83500.0,LA SEYNE SUR MER,83,126,14,"45,55",Appartement,40,3
2020-02-20 00:00:00,95000,9001.0,CLOS,DES PECHEURS,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,52,"25,21",Appartement,25,1
2020-02-17 00:00:00,146000,567.0,CC,119 DIT DU VIEUX REYNIER,2623,83500.0,LA SEYNE SUR MER,83,126,48,97,Appartement,80,4
2020-02-05 00:00:00,81500,177.0,RUE,GENERAL MICHEL AUDEOUD,2625,83000.0,TOULON,83,137,172,"64,75",Appartement,65,3
2020-02-14 00:00:00,247000,9001.0,RES,LES RESTANQUES DU THOUAR,2622,83130.0,LA GARDE,83,62,307,"92,43",Appartement,92,5
2020-02-04 00:00:00,465000,1.0,IMP,DES PALMIERS,2625,83000.0,TOULON,83,137,1,101,Maison,103,4
2020-02-06 00:00:00,219000,19.0,RUE,HENRI MATISSE,2622,83130.0,LA GARDE,83,62,9,"90,37",Appartement,48,2
2020-02-10 00:00:00,133500,402.0,CC,119 DIT DU VIEUX REYNIER,2623,83500.0,LA SEYNE SUR MER,83,126,543,"71,15",Appartement,75,3
2020-02-03 00:00:00,63200,113.0,CRS,LAFAYETTE,2625,83000.0,TOULON,83,137,3,"37,3",Appartement,34,1
2020-02-06 00:00:00,164000,290.0,RUE,AUGUSTE RENOIR,2622,83130.0,LA GARDE,83,62,55,"47,65",Appartement,48,2
2020-01-31 00:00:00,77000,11.0,RUE,MASSENA,2625,83000.0,TOULON,83,137,5,"21,2",Appartement,22,1
2020-02-13 00:00:00,369000,77.0,AV,DU VERGER,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,2,"81,93",Maison,170,6
2020-02-20 00:00:00,140000,220.0,ALL,MAURICE BLANC,2623,83500.0,LA SEYNE SUR MER,83,126,16,"46,68",Appartement,46,2
2020-02-06 00:00:00,84000,392.0,AV,FREDERIC MISTRAL,2622,83130.0,LA GARDE,83,62,50,"21,1",Appartement,20,1
2020-02-04 00:00:00,630000,9001.0,RUE,GUSTAVE GARAUD,2625,83000.0,TOULON,83,137,20,"84,62",Appartement,90,4
2020-02-28 00:00:00,448000,114.0,IMP,EUGENE BOUDIN,2622,83130.0,LA GARDE,83,62,2,"113,71",Maison,83,3
2020-02-28 00:00:00,306580,22.0,,LES SAGNARELLES,2623,83500.0,LA SEYNE SUR MER,83,126,22,90,Maison,97,5
2020-02-28 00:00:00,90000,9001.0,,ENGOUVINS LENTISQUES,2627,83160.0,LA VALETTE DU VAR,83,144,475,"68,4",Appartement,59,3
2020-02-18 00:00:00,162000,9001.0,RES,LES CIGALONS,2628,83220.0,LE PRADET,83,98,5,"45,87",Appartement,45,2
2020-02-06 00:00:00,131090,23.0,RUE,LAMALGUE,2625,83000.0,TOULON,83,137,10,"46,92",Appartement,47,1
2020-02-26 00:00:00,90830,6.0,RUE,JANVIER,2624,83200.0,TOULON,83,137,3,"48,73",Appartement,50,3
2020-02-20 00:00:00,259000,117.0,AV,LAZARE CARNOT,2625,83000.0,TOULON,83,137,129,"85,6",Appartement,86,4
2020-02-20 00:00:00,166000,382.0,AV,AUGUSTE RENOIR,2623,83500.0,LA SEYNE SUR MER,83,126,115,"59,09",Appartement,61,4
2020-02-25 00:00:00,116000,2.0,BD,ALATA,2629,83100.0,TOULON,83,137,28,"59,79",Appartement,63,4
2020-02-13 00:00:00,400600,99.0,RES,LA FARANDOLE LES PLAYE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,2,"172,78",Maison,157,4
2020-02-28 00:00:00,246480,200.0,VC,CARRAIRE DE SAUVIOU,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,14,"71,88",Appartement,67,4
2020-03-04 00:00:00,226000,267.0,BD,DOCTEUR CHARLES BARNIER,2625,83000.0,TOULON,83,137,151,"109,7",Appartement,110,5
2020-02-21 00:00:00,181000,9001.0,RES,LES RESTANQUES DU THOUAR,2622,83130.0,LA GARDE,83,62,398,72,Appartement,72,4
2020-02-21 00:00:00,133700,9015.0,AV,DU PORT DE PLAISANCE,2625,83000.0,TOULON,83,137,484,"71,19",Appartement,69,4
2020-02-10 00:00:00,245000,9001.0,RES,LA PINEDE ST GEORGES,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,2229,"84,9",Appartement,79,4
2020-02-25 00:00:00,146000,17.0,AV,DE L ELISA,2629,83100.0,TOULON,83,137,5,49,Appartement,50,3
2020-02-13 00:00:00,55000,159.0,AV,JEAN BORDINO,2631,83200.0,LE REVEST LES EAUX,83,103,3,"23,47",Appartement,30,1
2020-02-13 00:00:00,265000,9011.0,MTE,DE L ORATOIRE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,1,"51,54",Appartement,52,2
2020-03-05 00:00:00,56500,11.0,RUE,CHEVALIER DE LA BARRE,2623,83500.0,LA SEYNE SUR MER,83,126,5,"25,72",Appartement,23,1
2020-02-28 00:00:00,75000,6.0,RUE,DANTON,2627,83160.0,LA VALETTE DU VAR,83,144,1,"33,15",Appartement,31,1
2020-03-09 00:00:00,198340,14.0,RUE,DU ROMULUS,2625,83000.0,TOULON,83,137,39,"54,33",Appartement,54,3
2020-03-05 00:00:00,117000,49.0,RUE,VINCENT RASPAIL,2622,83130.0,LA GARDE,83,62,3,"40,91",Appartement,39,2
2020-03-05 00:00:00,206800,61.0,AV,EDOUARD LE BELLEGOU,2625,83000.0,TOULON,83,137,96,"127,8",Appartement,124,5
2020-02-10 00:00:00,250300,1516.0,CHEM,VX CHEMIN DE STE MUSSE,2629,83100.0,TOULON,83,137,3,"73,56",Maison,78,5
2020-02-14 00:00:00,297700,496.0,BD,DES ECOLES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,12,"58,35",Appartement,61,3
2020-02-28 00:00:00,125500,7.0,RUE,VINCENT COURDOUAN,2625,83000.0,TOULON,83,137,1,"35,4",Appartement,30,1
2020-03-06 00:00:00,146200,9007.0,IMP,AMBROISE THOMAS,2629,83100.0,TOULON,83,137,28,"72,24",Appartement,73,3
2020-03-09 00:00:00,171920,53.0,RUE,ROMAIN,2625,83000.0,TOULON,83,137,25,"77,22",Appartement,76,4
2020-02-24 00:00:00,360000,1121.0,CHE,DU ROUQUIER,2623,83500.0,LA SEYNE SUR MER,83,126,7,"101,6",Maison,102,4
2020-03-09 00:00:00,158000,179.0,AV,PRESIDENT JOHN KENNEDY,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,27,"36,29",Appartement,32,1
2020-03-05 00:00:00,375000,156.0,CHE,DE LA BARRE,2625,83000.0,TOULON,83,137,2,"95,61",Maison,95,4
2020-03-05 00:00:00,72000,272.0,RUE,BOURSSET,2629,83100.0,TOULON,83,137,13,"42,71",Appartement,47,2
2020-03-09 00:00:00,143790,1416.0,AV,HENRI GUILLAUME,2623,83500.0,LA SEYNE SUR MER,83,126,74,"23,25",Appartement,25,2
2020-02-25 00:00:00,223000,1648.0,BD,JEAN BAPTISTE ABEL,2625,83000.0,TOULON,83,137,22,"69,44",Appartement,69,3
2020-02-24 00:00:00,142000,9001.0,RES,LA COUPIANE,2627,83160.0,LA VALETTE DU VAR,83,144,94,"77,05",Appartement,73,4
2020-03-19 00:00:00,260000,820.0,BD,DES ECOLES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,112,"71,57",Appartement,63,3
2020-03-27 00:00:00,295000,367.0,CHE,DES BARELLES,2623,83500.0,LA SEYNE SUR MER,83,126,2,"68,37",Maison,71,3
2020-03-26 00:00:00,281000,123.0,AV,DES PLATANES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,848,"42,44",Appartement,42,3
2020-03-20 00:00:00,112500,43.0,ALL,DES ROSSIGNOLS,2623,83500.0,LA SEYNE SUR MER,83,126,9,"42,8",Appartement,46,2
2020-03-24 00:00:00,80000,730.0,RUE,CURET BAS,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,362,"15,32",Appartement,15,1
2020-03-06 00:00:00,185200,59.0,PL,JEAN LURCAT,2623,83500.0,LA SEYNE SUR MER,83,126,6,"52,5",Appartement,55,3
2020-02-27 00:00:00,272000,1865.0,AV,JOSEPH GASQUET,2629,83100.0,TOULON,83,137,3,"67,65",Maison,68,4
2020-03-03 00:00:00,236000,216.0,BD,PHILIPPE RIPERT,2624,83200.0,TOULON,83,137,58,"66,5",Appartement,65,3
2020-03-02 00:00:00,151000,232.0,ALL,DES LAURIERS ROSES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,14,"42,86",Appartement,41,2
2020-03-03 00:00:00,301000,216.0,BD,PHILIPPE RIPERT,2624,83200.0,TOULON,83,137,59,"82,87",Appartement,83,5
2020-03-19 00:00:00,99000,22.0,AV,DE LA MER,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,293,"30,88",Appartement,31,1
2020-03-16 00:00:00,92651,63.0,RUE,JEAN JAURES,2625,83000.0,TOULON,83,137,12,"45,75",Appartement,43,2
2020-03-12 00:00:00,293000,267.0,BD,DOCTEUR CHARLES BARNIER,2625,83000.0,TOULON,83,137,139,"104,44",Appartement,110,5
2020-03-31 00:00:00,559000,235.0,CHE,DE SAINT MARC,2625,83000.0,TOULON,83,137,10,"84,54",Appartement,80,4
2020-03-13 00:00:00,61500,430.0,AV,GENERAL GOURAUD,2624,83200.0,TOULON,83,137,1,"41,29",Appartement,43,2
2020-03-17 00:00:00,98000,,,L OLIVINE,2622,83130.0,LA GARDE,83,62,77,"30,98",Appartement,32,2
2020-03-26 00:00:00,106000,10.0,AV,AMIRAL COLLET,2625,83000.0,TOULON,83,137,33,"77,5",Appartement,76,4
2020-04-07 00:00:00,65000,5001.0,RES,LA PINEDE ST GEORGES,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,539,"21,34",Appartement,20,1
2020-03-16 00:00:00,269000,18.0,ZAC,DU VAL DU ROCHER,2631,83200.0,LE REVEST LES EAUX,83,103,1,"104,69",Appartement,92,3
2020-03-17 00:00:00,147000,293.0,AV,DU DOCTEUR SCHWEITZER,2627,83160.0,LA VALETTE DU VAR,83,144,3,"54,36",Appartement,58,3
2020-03-13 00:00:00,204000,330.0,RUE,JEAN PHILIPPE RAMEAU,2625,83000.0,TOULON,83,137,143,"91,1",Appartement,80,4
2020-04-15 00:00:00,90800,4.0,PL,GUSTAVE LAMBERT,2625,83000.0,TOULON,83,137,4,"39,8",Appartement,42,1
2020-03-19 00:00:00,228850,654.0,CHE,DE REPENTANCE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,91,"34,25",Appartement,22,1
2020-03-24 00:00:00,147500,86.0,IMP,PIERRE,2623,83500.0,LA SEYNE SUR MER,83,126,49,"48,16",Appartement,36,2
2020-04-10 00:00:00,175000,9001.0,,IMM LE PLEIN SOLEIL,2622,83130.0,LA GARDE,83,62,45,"72,37",Appartement,66,4
2020-04-10 00:00:00,221000,199.0,AV,DE LA VICTOIRE DU 8 5 1945,2625,83000.0,TOULON,83,137,95,"82,31",Appartement,79,3
2020-04-10 00:00:00,410000,549.0,CHE,DE LA GARDIOLE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,23,"79,01",Appartement,75,4
2020-04-07 00:00:00,80000,2.0,AV,DU CHAR VERDUN,2627,83160.0,LA VALETTE DU VAR,83,144,7,"26,74",Appartement,28,1
2020-04-17 00:00:00,400000,412.0,CHE,DE POURQUIER,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,2,87,Appartement,86,4
2020-04-15 00:00:00,124000,150.0,ALL,DE LA PINEDE,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,77,"27,87",Appartement,28,2
2020-04-14 00:00:00,120800,40.0,RUE,BERTHIER,2629,83100.0,TOULON,83,137,10,"18,48",Appartement,27,2
2020-04-21 00:00:00,262050,1865.0,AV,JOSEPH GASQUET,2629,83100.0,TOULON,83,137,4,"63,34",Maison,68,4
2020-04-20 00:00:00,87000,47.0,AV,ANTONIO GRAMSCI,2623,83500.0,LA SEYNE SUR MER,83,126,14,"43,96",Appartement,43,2
2020-04-16 00:00:00,114000,345.0,AV,JOSEPH RAYNAUD,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,132,"26,56",Appartement,27,2
2020-02-21 00:00:00,130500,282.0,BD,LEON BOURGEOIS,2629,83100.0,TOULON,83,137,72,"53,11",Appartement,53,3
2020-03-16 00:00:00,243300,534.0,AV,PRESIDENT JOHN KENNEDY,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,21,"79,4",Appartement,84,4
2020-03-16 00:00:00,141575,35.0,RUE,PAUL VERLAINE,2623,83500.0,LA SEYNE SUR MER,83,126,65,"60,76",Appartement,60,3
2020-04-15 00:00:00,63000,6.0,PL,CAMILLE PELLETAN,2627,83160.0,LA VALETTE DU VAR,83,144,2,"20,63",Appartement,18,1
2020-04-23 00:00:00,185000,130.0,TRA,DES PRES,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,36,"61,5",Appartement,60,3
2020-03-30 00:00:00,194901,345.0,CC,119 DIT DU VIEUX REYNIER,2623,83500.0,LA SEYNE SUR MER,83,126,40,"59,57",Appartement,59,3
2020-04-24 00:00:00,124000,9001.0,,GRP HIPPONE L ESPERANCE,2628,83220.0,LE PRADET,83,98,45,"61,27",Appartement,68,4
2020-04-29 00:00:00,129900,152.0,AV,COLONEL PICOT,2629,83100.0,TOULON,83,137,112,"85,66",Appartement,85,4
2020-04-28 00:00:00,98800,70.0,ALL,DOC HENRI RAOULX,2625,83000.0,TOULON,83,137,36,"56,11",Appartement,55,4
2020-04-16 00:00:00,245000,189.0,RUE,JACQUES DUCLOS,2622,83130.0,LA GARDE,83,62,7,"104,65",Appartement,107,5
2020-04-24 00:00:00,119394,209.0,RUE,FELIX MAYOL,2624,83200.0,TOULON,83,137,52,"57,29",Appartement,54,3
2020-04-29 00:00:00,300000,9025.0,,SOLVIOU,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,44,"33,1",Appartement,34,1
2020-04-23 00:00:00,174900,9001.0,RES,LA COUPIANE,2627,83160.0,LA VALETTE DU VAR,83,144,34,"74,29",Appartement,71,4
2020-04-03 00:00:00,160000,24.0,AV,DU LAC,2626,83140.0,SIX-FOURS-LES-PLAGES,83,129,131,"33,43",Appartement,33,2
2020-04-30 00:00:00,205000,98.0,RUE,RENE CASSIN,2628,83220.0,LE PRADET,83,98,27,"52,71",Appartement,50,2
2020-04-30 00:00:00,55000,6.0,RUE,PARMENTIER,2623,83500.0,LA SEYNE SUR MER,83,126,7,"35,78",Appartement,40,2
2020-04-23 00:00:00,151000,9001.0,RES,LA COUPIANE,2627,83160.0,LA VALETTE DU VAR,83,144,525,"97,92",Appartement,82,4
2020-05-11 00:00:00,165500,49.0,CHE,DES MOUISSEQUES VC 154,2623,83500.0,LA SEYNE SUR MER,83,126,205,"52,8",Appartement,52,3
2020-04-27 00:00:00,205000,14.0,RUE,NUNGESSER,2625,83000.0,TOULON,83,137,2,"72,05",Appartement,68,4
2020-05-04 00:00:00,110000,706.0,AV,GENERAL BROSSET,2628,83220.0,LE PRADET,83,98,9,"24,08",Appartement,22,1
2020-04-29 00:00:00,132440,78.0,RUE,DES FRERES LUMIERE,2623,83500.0,LA SEYNE SUR MER,83,126,155,"53,72",Appartement,54,3
2020-05-13 00:00:00,124500,4.0,RUE,CHARLES GOUNOD,2623,83500.0,LA SEYNE SUR MER,83,126,19,"50,73",Appartement,52,3
2020-05-12 00:00:00,168000,18.0,AV,COLBERT,2625,83000.0,TOULON,83,137,12,"75,5",Appartement,76,1
2020-05-11 00:00:00,123000,162.0,RUE,LANGERON,2625,83000.0,TOULON,83,137,45,"27,09",Appartement,28,1
2020-05-06 00:00:00,87000,178.0,BD,DE PARIS,2624,83200.0,TOULON,83,137,13,"65,05",Appartement,65,3
2020-04-29 00:00:00,133200,2.0,RUE,MASSENA,2625,83000.0,TOULON,83,137,210,"56,15",Appartement,55,2
2020-04-24 00:00:00,349000,9001.0,RES,LES HAMEAUX DE LA GARONNE,2628,83220.0,LE PRADET,83,98,101,"100,65",Appartement,102,4
2020-05-04 00:00:00,148000,305.0,AV,ROSA LUXEMBURG,2623,83500.0,LA SEYNE SUR MER,83,126,74,"81,91",Appartement,82,4
2020-04-24 00:00:00,"184272,5",57.0,BD,DU DOCTEUR CUNEO,2625,83000.0,TOULON,83,137,4,"63,89",Appartement,65,2
2020-05-15 00:00:00,66000,22.0,RUE,MAGNAQUE,2625,83000.0,TOULON,83,137,9,"63,08",Appartement,64,4
2020-05-11 00:00:00,145000,9001.0,RES,LA COUPIANE,2627,83160.0,LA VALETTE DU VAR,83,144,172,"74,89",Appartement,71,3
2020-05-07 00:00:00,126100,16.0,AV,DE LA MER,2630,83430.0,SAINT-MANDRIER-SUR-MER,83,153,32,"34,36",Appartement,34,2
2020-04-30 00:00:00,91000,453.0,AV,NOEL VERLAQUE,2623,83500.0,LA SEYNE SUR MER,83,126,284,"24,11",Appartement,24,2
2020-05-18 00:00:00,85000,1416.0,AV,HENRI GUILLAUME,2623,83500.0,LA SEYNE SUR MER,83,126,18,"17,9",Appartement,18,2
